Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nicaragua,NIC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.659504455,3.288071328,4.944683295,7.537222555,11.8431868,13.66363767,10.36669532,9.726870657,8.61012646,9.681161246,12.97669356,14.21292087,15.12204912,15.16991098,16.52875445,14.63568297,15.87303745,19.01967829,19.26158476,17.94968907,20.63106319,23.4889801,22.51098649,22.41738302,21.88717072,22.58801394,
Netherlands,NLD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,31.4965968,31.10207717,30.76043097,31.12223388,32.20656747,30.51672412,27.33080343,27.92202252,26.38881158,24.85629481,24.78618124,24.76812665,24.87908089,24.36464264,24.92512114,27.59182321,25.59408078,26.0825042,25.93843883,27.18717027,28.57410471,27.27713878,26.81241241,26.13988051,26.44490771,27.42951023,28.4598108,28.78025494,28.74183725,27.13751421,28.57053127,29.414569,27.24278303,26.19197742,26.95266077,26.99341571,25.69979086,28.23293267,28.12338777,26.43404872,26.04892095,27.19598017,28.65528337,28.81761158,28.06076372,27.10257194,28.77311189,28.5423434,31.41819812,31.79350111,31.22837487,
Norway,NOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,30.08922811,28.38016029,25.95193532,26.47396971,26.66327203,30.5441229,31.18886411,29.77856608,30.32786639,32.82637931,32.13416947,26.94587393,26.86047018,26.29114649,27.13147155,26.80422014,25.49970393,24.92839087,24.94517643,25.85588741,27.59870318,29.52772102,31.22391997,28.00927573,30.0994603,36.63622954,36.4581354,32.71885897,31.57973155,34.00205859,38.8067387,40.27817747,39.62112076,41.94411005,35.63458176,36.68409466,38.69119409,39.2005828,38.39153435,38.91618245,35.83264091,33.12916177,34.0671801,35.88948272,33.26905809,
Nepal,NPL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,15.32126861,17.44328299,17.42714069,16.46995176,17.29647841,16.89507043,16.40122553,14.50573585,16.01258618,18.62311339,15.51950735,16.80707054,14.84427922,13.2464208,10.3341958,11.71677402,15.10886219,16.62517071,13.9920437,21.00779388,20.38508266,19.11054397,20.13192901,20.47123509,21.73051331,18.5502235,25.13148362,25.12676611,27.57583417,30.68571741,29.50425285,31.05886965,36.65691212,37.24818062,37.75048339,39.50676497,40.26883823,43.79171179,46.2707818,46.14174132,40.71846128,46.67706575,48.1633891,48.94494931,
Nauru,NRU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77490822,21.78864556,20.85379915,21.33541187,20.03050165,17.69092917,16.99762844,18.03005609,15.67531286,18.10305125,17.43049677,17.35068231,17.24212237,19.48330912,19.50450841,20.74341021,20.73120606,21.01131592,21.42084779,,
OECD members,OED,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,21.9807362,22.55524135,22.99508647,23.75241083,23.71252851,22.59609814,22.36427366,21.4323082,20.89456876,22.15390157,21.68417725,21.25016739,21.44026353,22.30874611,21.97157101,21.32285225,20.66609818,19.60906562,19.36674302,20.08628182,20.97230261,22.63494335,23.30258511,23.63647628,23.06171179,23.20208928,22.44288334,21.68794813,21.30895314,21.94707409,22.2240649,22.98669577,22.59958933,21.07706279,19.23132953,20.2204117,20.80620614,21.35620226,21.5182516,22.24538788,22.67167697,22.17462025,22.5582017,22.6425625,22.0335015,
Oman,OMN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,33.63236586,38.35954686,37.28371591,41.51880635,27.24776255,40.50407134,38.65254343,42.00135435,33.22219921,32.89536598,33.37814457,27.74082817,17.81766777,28.59093456,21.42347651,26.33477356,21.88978166,14.03849752,12.73016771,8.511258223,10.64409639,9.939993593,15.5861108,16.22630688,12.17113344,18.87493131,31.42143731,26.80971504,27.44456422,29.92938303,31.46116547,38.09239663,42.37914464,39.93643365,44.73994772,27.16891521,34.12580942,34.38823275,34.48735834,33.01230285,26.03500785,13.66092627,9.71007758,11.95112765,18.97465976,14.75355571,
Other small states,OSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3004267,43.48918803,41.71258667,39.86794188,34.30028668,32.15574218,34.60495809,35.7520375,34.64773065,
Pakistan,PAK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,13.12745074,15.30561031,15.53536312,14.09599252,16.42223403,17.46949538,17.62049969,18.86861578,17.05066006,14.59671743,18.89509451,20.39677652,17.39404564,17.23269406,18.02974965,21.36396976,21.46648995,16.12698572,19.1127783,17.11299468,15.60700201,16.04084481,17.36726195,16.702326,19.06615119,20.56293114,21.32607195,21.59100051,22.31018993,19.76342243,17.94599312,17.14890116,12.6172652,15.05763962,15.90103323,15.47492354,13.89405057,14.66627252,15.27556114,15.77184542,14.95008686,13.04183399,12.21702054,12.31839169,
Panama,PAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,15.41320061,17.80628958,14.52978007,20.59271365,16.63559136,26.45219923,24.30898275,11.08733594,14.82672727,12.90260948,23.88208748,15.65244627,2.92267775,16.41038258,11.83989994,17.32884084,20.45956308,23.91162204,23.88700127,24.63981134,25.75642325,20.53684846,18.67282364,22.54047365,19.87755348,19.55324386,19.60437992,16.14688781,17.20821984,19.84733894,26.48701345,27.93302479,27.20501506,22.64005462,27.58474552,29.4469165,30.44421053,27.45590577,31.61353775,29.71531161,31.37207734,29.33054099,29.95146524,
Peru,PER,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,12.67910299,18.46045942,27.3602142,29.46074957,25.41278349,26.77191996,21.93423096,22.40075584,24.2794517,15.02635086,15.55676092,14.8974438,17.04587862,13.05404588,13.9572812,13.09089231,13.3494756,16.76548061,16.38927607,16.25847042,18.25675798,17.75142609,18.39623253,17.31937946,16.66479751,16.95175338,16.8011088,17.83725569,19.74207343,23.32665637,24.11641848,22.75117687,20.92044192,22.44612522,23.70010285,22.303955,21.91445645,20.67665338,20.04791647,19.75341276,19.73813794,19.82978414,,
Philippines,PHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,27.82045094,27.97600063,27.33704101,26.62003869,26.71594511,23.76549371,26.21278836,20.43145574,15.74774783,16.08620936,19.00703064,19.89730078,18.7694786,18.62205647,18.00875524,17.57929311,16.74430327,19.19771492,18.86435277,19.27122216,21.20457371,29.25649054,35.79949909,33.39163559,34.62370129,35.26884169,35.60994983,36.22923143,37.77145418,37.22820304,36.7544224,36.05181279,37.94030392,39.75149112,36.87507107,35.1328493,36.35440169,37.34744802,35.63483336,35.0547724,35.48863164,33.80705071,31.56215836,
Palau,PLW,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98769902,21.50199714,25.15419318,20.85230798,13.06287446,16.53710886,16.12551675,14.70858323,13.18242853,14.55233113,19.81554592,19.83965187,12.30877845,,,
Papua New Guinea,PNG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,20.61266143,29.99994737,26.83841045,28.42632671,19.248035,11.44852931,11.78933469,14.29315026,17.8838455,12.34401869,15.42557568,13.54935179,18.32710099,10.99351103,17.12279063,21.1222108,20.7395892,25.4759839,28.06540774,35.14868576,26.20889237,14.83252033,18.40817938,18.87893299,32.47997309,28.34857041,22.9407238,30.45881875,30.42114963,,,,,,,,,,,,,,,,
Poland,POL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97962914,20.48749723,20.20545201,21.11062087,20.01280595,18.41914395,17.22235635,15.51158685,16.22708522,14.34717634,16.87856193,17.42434764,18.26314848,17.85341574,16.23608762,15.74621691,17.09958881,16.70522877,17.21200857,17.7786467,19.50816912,19.19848898,19.5290513,19.40403876,20.1333119,
Pre-demographic dividend,PRE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.670851,22.41561807,22.62261565,22.08437681,25.05465449,28.66800001,33.9574144,27.14432689,31.69938461,22.80460823,27.44452403,28.68157915,30.09689428,22.7813824,23.87190599,18.94630885,17.58130822,19.99890606,21.34376198,19.99134276,
Puerto Rico,PRI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,16.24996947,18.07783895,21.07712077,25.97888685,28.59997994,27.37649157,23.07261629,21.47854955,20.93795178,19.48465143,22.1503997,26.3542858,28.64628463,28.89346398,29.27369465,28.00318687,25.23975034,25.29432665,22.76814697,21.65532364,24.63430288,21.49015264,21.62785726,22.15680215,20.29508411,17.95046391,18.1235353,17.36917517,16.41498784,15.53263025,13.69390191,12.78263707,13.43350833,11.42808153,11.02057149,10.61525827,13.33196567,13.79093985,15.61914481,14.96782464,15.64549317,16.32711197,18.03167324,18.33986981,18.88878725,
Paraguay,PRY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77419931,21.5526278,17.45768665,21.61939458,20.66418937,14.77788143,17.73943853,26.90820426,21.00272844,20.03585539,20.35461853,23.14050579,25.59478114,22.79827965,21.38143394,23.99793899,25.18457043,20.47785706,23.91554184,22.41406682,21.71913269,23.7073994,24.28822317,22.58565295,21.25625553,
West Bank and Gaza,PSE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.151577921,6.118019709,5.705090696,9.620503077,9.147840641,11.62916409,9.350687167,12.43951922,1.530831195,-6.506599596,-0.983698033,1.204736496,16.45516412,26.83478213,8.098425882,7.706170438,-0.486052552,6.970331742,7.34119643,8.143042588,11.38985199,11.47746088,14.36621911,15.45448217,,
Pacific island small states,PSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,18.89924325,20.66626932,19.21528492,22.88879532,19.20884886,17.52059979,13.05415258,12.90555346,13.80750772,15.87342961,,,,,15.2329619,17.55476785,23.16647154,21.79906109,21.12054472,26.20275862,30.03017828,31.43305456,14.82408783,11.88138751,15.6941509,12.99599081,14.73029598,15.6192383,16.60110437,16.69994809,19.30278622,25.38546309,,,,,,
Post-demographic dividend,PST,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,21.95161261,22.43575104,22.94003134,23.77332854,23.74159282,22.52952405,22.32788512,21.39087793,20.80729685,22.20309344,21.49187572,21.06560185,21.4306235,22.40570854,22.11799727,21.48908772,20.88570498,19.85582792,19.49737167,20.31864288,21.13684325,22.83363433,23.57931901,23.88205383,23.37600672,23.57318052,22.78088401,22.01577163,21.67180869,22.26102206,22.45960261,23.20284706,22.83088304,21.23368619,19.33274203,20.39106887,20.95613844,21.5184065,21.69829537,22.40296415,22.80112136,22.27424559,22.65970589,22.69339872,22.02559705,
French Polynesia,PYF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09941754,60.32916706,58.25195068,55.74935787,45.568977,43.36160746,46.59993043,49.74203697,45.00292882,
Romania,ROU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70124723,24.91555878,22.89811252,24.21831422,23.25680734,18.62688487,15.99991131,15.20945879,11.18804465,11.51368419,16.00550616,17.31022639,18.8213474,16.32252331,15.80992508,14.21932845,16.99140433,16.00236316,21.81106971,22.52513962,21.82797252,23.08811768,22.06027129,24.53222131,24.50616398,24.32513763,21.82973473,20.33489528,18.12734518,18.30746647,
Russian Federation,RUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57601975,28.02270887,27.1159226,21.9453568,19.32350814,28.24599055,36.15420756,32.51291864,28.77477622,28.26623863,30.26043974,30.54657714,30.66087609,31.26685546,30.0638815,20.87620377,26.28371452,28.7575647,27.24417163,24.2820964,24.51218089,26.36670919,25.01341253,25.66868515,30.00374912,27.5736528,
Rwanda,RWA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4723205,17.11041724,13.60084344,16.27845061,11.75042863,9.323684397,10.66730527,15.49371047,12.53411919,,
South Asia,SAS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,12.928987,14.32228211,14.81970522,14.44683769,15.25415605,14.63192536,16.58237866,16.77674413,16.44980809,16.16027337,17.06734035,16.71491692,17.83819459,18.47349911,20.03578587,21.00038692,21.74196848,22.96781345,23.10702367,24.94726142,25.52508236,25.52189287,26.05338837,24.94332136,24.74782232,25.41108794,25.70453279,27.42833518,29.33668282,31.83972452,32.59837131,34.14680579,34.67437076,33.59968609,33.5676607,34.31493559,33.24244866,33.54191009,32.71143912,31.98418839,31.1148594,29.62683093,29.94584872,29.44408944,27.96938843,
Saudi Arabia,SAU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,34.68385717,36.49825035,34.90497958,67.27726626,56.77732787,60.33235937,48.27789896,34.27582237,37.84670288,50.41309415,45.87320228,32.90690151,23.87115332,19.67126411,17.01319977,13.62286797,13.35777052,16.64880074,13.73645593,15.1923008,8.585122247,16.71914918,15.50817897,15.39678877,19.8025423,22.15460441,22.7627294,16.76813347,25.62125003,30.25821129,28.02757881,29.27031712,34.81638225,42.13973557,48.65310797,48.50552786,48.92772775,52.75226934,36.59862149,43.56365505,50.59068846,48.92873535,44.6088549,38.92448874,25.50283078,27.23568342,30.37145106,33.2275811,33.57432538,
Sudan,SDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,8.278393639,6.844019076,5.103117576,4.559400909,4.97747355,3.848674641,4.966586567,-0.320222559,3.018505996,9.772100534,8.072427618,8.920272433,7.757668083,2.779751033,-0.036811733,3.816321794,3.069159431,5.778853228,3.137248063,0.726828779,7.106950804,8.494100743,6.614527474,18.37720893,15.15176295,16.99481247,17.58528401,21.71273128,13.93133656,9.055333767,17.16406779,16.57682721,11.25569493,34.27073998,26.54499115,23.42088936,24.46287516,29.10629852,24.843003,25.59327858,29.28970314,43.69498763,,
Senegal,SEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,21.92140995,18.26700561,16.01581979,16.32693829,10.75037978,10.05694921,2.596374629,6.539596004,7.222189929,4.858943102,4.535731108,4.581168456,2.313076931,5.584930925,2.239827202,1.718339888,1.758439562,2.386151628,2.973639824,0.53020762,4.939160895,7.811041851,7.412957818,10.35357625,10.75929274,11.91498318,13.25995429,12.95662532,10.73839344,15.20143227,14.33538321,15.10785747,13.76472464,13.32319255,13.87785038,14.09746059,15.45206289,13.78254538,16.33877693,16.5007244,19.00427693,20.54025021,21.15482407,22.54235227,23.40896364,,
Singapore,SGP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,26.29624144,25.35837106,25.83739513,29.65506492,30.08034627,30.19965403,32.4577112,35.44890806,33.82790762,35.85741133,37.22030237,41.58129605,44.08985345,41.56786335,39.79376123,37.8543961,41.35500807,42.76351565,43.73468201,44.97423481,46.99315848,44.36899474,48.09376467,50.59417342,48.87679262,52.3004879,51.34961006,48.91223403,46.37484994,40.0817899,38.42801044,39.39878392,40.61436754,43.62663976,48.16854371,49.97092182,44.35841654,43.86312579,50.59159439,48.8091746,47.25306118,45.51569711,47.29496845,44.0462477,44.64080231,45.38072794,43.92355276,42.83411619,
Solomon Islands,SLB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.00668422,-22.11868035,-6.579083347,-30.49909363,-31.67648397,-20.65210817,16.13813529,12.07016857,5.864012998,14.57178097,,,,,,,,,,,,,,
Sierra Leone,SLE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,10.97776077,19.03440076,16.81372118,2.918496241,3.761551375,5.248362639,3.80463163,11.21590035,-0.702380645,7.781082442,15.49567106,15.64524521,10.15904326,4.009145485,6.674167087,-2.853518544,-0.049181562,5.19407607,-3.322398982,1.970272162,-3.384961938,2.4952725,0.722275384,-9.492194195,-0.504045081,2.469269509,3.786295945,4.881672747,6.956541836,5.508843954,11.51028087,10.60020708,7.8221707,21.45539299,0.95235043,9.442461305,-12.88073351,15.1225696,-1.465528905,-13.7904676,4.274767709,-7.289945854,,
El Salvador,SLV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,18.94789635,24.73314122,17.00788693,18.54465009,13.30736811,6.181781323,10.12236418,10.64910902,9.923536808,9.252928782,15.94185302,15.76377666,15.38546689,16.06852709,11.6372447,12.18977776,16.71010441,18.10578564,20.6341118,19.18206558,14.16802928,15.28560248,19.02168131,16.61901684,15.71499246,18.39061853,15.59148791,14.80844506,15.45088975,16.73383975,17.465124,13.64874206,11.65459954,12.28125593,13.78347776,12.30870433,11.91230139,10.11466555,11.58406304,12.32629254,13.69018373,15.03158061,15.59633808,17.04115754,
San Marino,SMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22049756,9.153024985,14.65519454,13.87116034,12.02437436,10.97650604,13.96796804,13.13423853,16.33634993,16.35232267,15.45725448,18.69764425,18.17196724,
Sub-Saharan Africa (excluding high income),SSA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,40.23790864,37.13254192,34.44374052,29.54520397,26.42676164,27.35752059,26.19244296,25.50273401,30.2892751,26.40734689,25.51468332,23.27773963,23.47955401,22.91949648,22.54600546,21.11101014,21.88232224,20.11372424,23.34433242,27.02922804,20.26246544,21.0928963,20.75928055,22.29985737,23.11332574,26.88151075,21.51774525,22.7799196,19.56919718,21.99451656,21.79905127,22.63831823,19.65864463,20.95718896,18.72598879,18.23785947,19.30400905,19.82754035,18.95783264,
South Sudan,SSD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61344352,6.176846812,,,,,
Sub-Saharan Africa,SSF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,39.87834846,36.8351611,34.2043441,29.39874481,26.36676635,27.37357528,26.23427,25.54583639,30.24115474,26.39599546,25.53230973,23.33812196,23.52255764,22.94749406,22.57408846,21.17017677,21.94021335,20.18421815,23.37030862,27.01931985,20.34851452,21.1587947,20.81086728,22.30828493,23.06603396,26.81800649,21.55286217,22.73171569,19.52694923,21.91419725,21.70108787,22.57922917,19.64735872,20.90681758,18.70118364,18.21798685,19.28544428,19.80446383,18.94409136,
Small states,SST,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.11092517,40.46594676,38.97624373,37.50318213,32.74554029,30.8892815,33.34428881,34.37254007,34.33609805,
Sao Tome and Principe,STP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79388329,55.60508622,52.09755104,52.64341042,50.3387968,,,,,,,,,,
Slovak Republic,SVK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84740009,22.43185176,25.31572351,24.81924696,24.72631387,24.69326423,23.95766161,23.97232617,20.80964947,21.18233823,23.57714736,23.00453023,25.10374531,23.82677214,18.27452041,20.63064089,21.37026663,23.07178377,23.71497622,23.7134677,23.36883209,21.7142691,21.75689104,22.5225397,21.26122136,
Slovenia,SVN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16835811,24.53104476,25.56401514,25.88249119,25.23068617,25.55144766,26.17082745,25.80446557,25.28183466,25.68133814,26.54947314,28.42961124,28.72496992,27.41055585,22.38350578,21.90968066,21.5676853,20.36761944,21.91594044,24.44239394,23.08959094,23.45503156,26.49862609,27.17221501,26.45465996,
Sweden,SWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,27.58607807,26.880495,26.35226234,26.96593331,25.8109946,26.54520805,24.25639116,20.9549398,20.43950624,21.07596014,21.79060557,20.1337052,18.95316312,20.93849313,23.29435235,23.12725051,23.58388623,23.76591225,24.4578832,25.14565238,24.02805312,20.90794358,17.97275707,16.05423516,19.65033684,22.58677546,22.5736513,23.10467124,24.228742,25.6610407,26.81457951,27.21957852,26.43512334,27.78778471,27.7932039,28.3820615,31.13586361,32.5550394,32.03960263,27.33616412,29.1408208,29.0329943,27.69396598,27.24800424,27.45691119,27.40472202,27.00756769,28.4354086,28.45971287,29.42997894,
Eswatini,SWZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,50.09245656,,,,,,,,,,,,,,,,19.66488426,19.72722202,17.3710007,13.98000374,18.1007171,15.50492477,13.96618701,17.23629339,13.51038402,13.01256846,21.37976104,26.78873076,23.19836618,21.46192714,18.46146516,23.04377231,19.45565995,21.95180931,14.33861969,9.816640583,8.446052721,3.850880569,17.64114336,22.63626432,23.54530604,22.64996029,19.14617627,16.22357542,16.16405019,16.22493698,
Sint Maarten (Dutch part),SXM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.157316782,18.05100017,15.88853086,14.88021534,18.99465002,17.50265252,25.53229866,44.57200896,,
Seychelles,SYC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,29.21128571,43.65369019,46.14996638,26.15967541,32.37092883,22.64548297,10.62405352,17.42756906,29.51023159,32.35164667,31.31127194,33.94976807,34.18726583,28.13026747,21.69081191,20.23271362,19.44905318,19.4493991,24.98981583,20.61483013,28.66879331,20.16485269,16.9482109,23.22192049,18.4704876,17.95654925,18.6059862,17.77553867,,,22.60138074,18.19542843,7.445991805,12.50326463,17.54471249,8.973301579,11.83060928,23.4993701,18.34399808,17.7821181,14.12502016,13.37845161,13.13964537,12.41281775,
Syrian Arab Republic,SYR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,33.0538391,24.97351086,31.02148425,26.95384458,22.69375404,25.13831886,21.71224776,23.42245535,22.79553029,20.87565156,12.72840215,10.68303426,10.75981199,14.77622907,9.007651718,11.48817918,14.42383766,25.13114971,27.36822103,21.71207645,18.07867101,21.96524339,18.3378314,22.17963113,25.37536188,26.11738855,25.65236645,20.14448818,19.91438462,21.59739732,28.93589277,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,23.26267808,22.99979305,,,,8.093139264,13.17002325,7.325172258,3.851811535,5.362410006,10.76100853,13.33144743,9.148942863,2.322174491,7.301196773,6.904809423,4.654492526,13.4050729,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,31.04094974,31.377393,32.57126787,32.66772072,32.50556789,34.75181027,35.53374051,34.13400218,34.4262977,35.85810334,37.68229817,39.22512005,39.3873658,37.41469731,36.57375926,37.42605728,36.15633602,34.16803608,34.63428252,35.72700656,36.71010601,39.35995828,42.01027264,42.52824186,44.66726969,46.26364832,47.4010892,45.9905811,47.41688791,45.87613183,45.01292776,43.80630001,43.93966729,42.06740682,41.30032223,41.83583731,41.37274942,41.64887357,
Europe & Central Asia (IDA & IBRD countries),TEC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.22367455,23.04917665,22.673666,20.17568384,20.07499558,22.97159167,26.80318593,25.50184978,24.21031583,23.60887849,24.74010855,25.39970246,26.0229837,25.85000724,25.66322514,20.68922056,23.00803495,24.65469862,23.69804207,22.60267465,23.14599917,24.34793815,23.47400337,24.20318377,26.33767963,24.85355908,
Togo,TGO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,60.37381951,23.25797629,31.04465658,27.0597027,43.39819249,29.44422103,27.22946669,19.80004827,16.14036631,22.17888547,17.72625854,13.20584156,13.52830899,12.70244606,12.75744648,12.9424749,20.95188339,14.00437647,10.20541126,2.762259788,14.25111016,16.74161705,11.89959434,5.157527182,6.994837781,5.28362145,13.55246308,11.99559176,16.17196274,17.56222995,17.39817991,12.62986601,11.93881934,11.04583298,12.92608972,15.89738817,15.75752729,17.91417282,15.71916063,16.43075115,17.89100038,21.19627143,22.27772868,21.41208721,21.66948395,,
